Product URL,Product Name,Product Price,Rating,Number of reviews,Page Number,Manufacturer,ASIN
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNjE1ODI0MjI4OTE3NjAwOjE3MjM4MDQ4NzI6c3BfbXRmOjMwMDA2ODM4MzU1OTAzMjo6MDo6&url=%2FCARRIZ-Travel-Backpack-Versatile-Professionals%2Fdp%2FB0CJCHKN92%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASol9chUDHJmxNJRHq_c4r6DatFZnsoXTLwBs7rBLhZxYFey2OWfy1GSJvC_OUh2BnxXsVRW9-M1jeoKVqf8rZG1mtvnWLTW-7mMdlKCVPjnffZpRJRTHxiUzkQcrfuTdG6R88YueNvW45nw-lGQZs1QBAhE6hZLz22fM4MFRjjdnO3VF7x2bN5Y45w05X26ouj4Z9aiHcp2zOwJrJ0xHDps.jA3tr2ijIm1BvJW4vQVJUAlpZRJc5srSt70cXE2uDkw%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1723804872%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"CARRIZ Travel Backpack - Versatile Laptop Backpack for Men and Women, Ideal for Students and Professionals, Office and College Use, Fits up to 15.6 Inch Laptop, 25 Litre Capacity",₹799,4.4 out of 5 stars,84,1,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNjE1ODI0MjI4OTE3NjAwOjE3MjM4MDQ4NzI6c3BfbXRmOjMwMDI1NTc0MjAzMzAzMjo6MDo6&url=%2FUrban-Jungle-Briefpack-Resistant-Polyester%2Fdp%2FB0CYLW86NB%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASol9chUDHJmxNJRHq_c4r6DatFZnsoXTLwBs7rBLhZxYFey2OWfy1GSJvC_OUh2BnxXsVRW9-M1jeoKVqf8rZG1mtvnWLTW-7mMdlKCVPjnffZpRJRTHxiUzkQcrfuTdG6R88YueNvW45nw-lGQZs1QBAhE6hZLz22fM4MFRjjdnO3VF7x2bN5Y45w05X26ouj4Z9aiHcp2zOwJrJ0xHDps.jA3tr2ijIm1BvJW4vQVJUAlpZRJc5srSt70cXE2uDkw%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1723804872%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Urban Jungle by Safari Navigate Briefpack 20 Liters Water Resistant, Premium Polyester Laptop Backpack with Flat-Open Laptop and Tablet Sleeve, Side Handle and Trolley Sleeve for Men and Women, Black","₹4,995",5.0 out of 5 stars,2,1,,
https://www.amazon.in/AmazonBasics-Mini-Backpack-Outdoor-Metallic/dp/B0BRKH9LSW/ref=sr_1_13?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASol9chUDHJmxNJRHq_c4r6DatFZnsoXTLwBs7rBLhZxYFey2OWfy1GSJvC_OUh2BnxXsVRW9-M1jeoKVqf8rZG1mtvnWLTW-7mMdlKCVPjnffZpRJRTHxiUzkQcrfuTdG6R88YueNvW45nw-lGQZs1QBAhE6hZLz22fM4MFRjjdnO3VF7x2bN5Y45w05X26ouj4Z9aiHcp2zOwJrJ0xHDps.jA3tr2ijIm1BvJW4vQVJUAlpZRJc5srSt70cXE2uDkw&dib_tag=se&keywords=bags&qid=1723804872&sprefix=ba%2Caps%2C283&sr=8-13,AmazonBasics - Mini Backpack for Outdoor Use (12 l) (Metallic Grey),₹279,3.7 out of 5 stars,"1,972",1,‎IRIS TECH,B0BRKH9LSW
https://www.amazon.in/Hilfiger-Joshua-Backpack-TH-JOSHUALAP01/dp/B07N8GRWTZ/ref=sr_1_14?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASol9chUDHJmxNJRHq_c4r6DatFZnsoXTLwBs7rBLhZxYFey2OWfy1GSJvC_OUh2BnxXsVRW9-M1jeoKVqf8rZG1mtvnWLTW-7mMdlKCVPjnffZpRJRTHxiUzkQcrfuTdG6R88YueNvW45nw-lGQZs1QBAhE6hZLz22fM4MFRjjdnO3VF7x2bN5Y45w05X26ouj4Z9aiHcp2zOwJrJ0xHDps.jA3tr2ijIm1BvJW4vQVJUAlpZRJc5srSt70cXE2uDkw&dib_tag=se&keywords=bags&qid=1723804872&sprefix=ba%2Caps%2C283&sr=8-14,Tommy Hilfiger Joshua 21 Ltrs Black Laptop Backpack (TH/JOSHUALAP01),"₹1,759",4.3 out of 5 stars,"1,416",1,,
https://www.amazon.in/Craftwood-Backpack-Waterproof-Aesthetic-Backpacks/dp/B0D58K1N5M/ref=sr_1_15?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASol9chUDHJmxNJRHq_c4r6DatFZnsoXTLwBs7rBLhZxYFey2OWfy1GSJvC_OUh2BnxXsVRW9-M1jeoKVqf8rZG1mtvnWLTW-7mMdlKCVPjnffZpRJRTHxiUzkQcrfuTdG6R88YueNvW45nw-lGQZs1QBAhE6hZLz22fM4MFRjjdnO3VF7x2bN5Y45w05X26ouj4Z9aiHcp2zOwJrJ0xHDps.jA3tr2ijIm1BvJW4vQVJUAlpZRJc5srSt70cXE2uDkw&dib_tag=se&keywords=bags&qid=1723804872&sprefix=ba%2Caps%2C283&sr=8-15,"Craftwood School Backpack for Teen Girls, Boys Waterproof High School Backpack for Student Bookbag College Backpack for Women Men Casual Daypack Travel Aesthetic Backpacks Black",₹699,2.8 out of 5 stars,22,1,,
https://www.amazon.in/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_16?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASol9chUDHJmxNJRHq_c4r6DatFZnsoXTLwBs7rBLhZxYFey2OWfy1GSJvC_OUh2BnxXsVRW9-M1jeoKVqf8rZG1mtvnWLTW-7mMdlKCVPjnffZpRJRTHxiUzkQcrfuTdG6R88YueNvW45nw-lGQZs1QBAhE6hZLz22fM4MFRjjdnO3VF7x2bN5Y45w05X26ouj4Z9aiHcp2zOwJrJ0xHDps.jA3tr2ijIm1BvJW4vQVJUAlpZRJc5srSt70cXE2uDkw&dib_tag=se&keywords=bags&qid=1723804872&sprefix=ba%2Caps%2C283&sr=8-16,"Lenovo 15.6"" (39.62cm) Slim Everyday Backpack, Made in India, Compact, Water-resistant, Organized storage:Laptop sleeve,tablet pocket,front workstation,2-side pockets,Padded adjustable shoulder straps",₹849,4.4 out of 5 stars,"10,087",1,‎Lenovo,B08R7RPVJF
https://www.amazon.in/MEDLER-Aquiver-litres-Waterproof-Strolley/dp/B09V8BDX1N/ref=sr_1_17?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASol9chUDHJmxNJRHq_c4r6DatFZnsoXTLwBs7rBLhZxYFey2OWfy1GSJvC_OUh2BnxXsVRW9-M1jeoKVqf8rZG1mtvnWLTW-7mMdlKCVPjnffZpRJRTHxiUzkQcrfuTdG6R88YueNvW45nw-lGQZs1QBAhE6hZLz22fM4MFRjjdnO3VF7x2bN5Y45w05X26ouj4Z9aiHcp2zOwJrJ0xHDps.jA3tr2ijIm1BvJW4vQVJUAlpZRJc5srSt70cXE2uDkw&dib_tag=se&keywords=bags&qid=1723804872&sprefix=ba%2Caps%2C283&sr=8-17,M MEDLER Aquiver Nylon 55 litres Waterproof Strolley Duffle Bag- 2 Wheels - Luggage Bag (Beige),₹499,3.4 out of 5 stars,377,1,,
https://www.amazon.in/Hilfiger-Joshua-Backpack-TH-JOSHUALAP07/dp/B07N8G742J/ref=sr_1_18?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASol9chUDHJmxNJRHq_c4r6DatFZnsoXTLwBs7rBLhZxYFey2OWfy1GSJvC_OUh2BnxXsVRW9-M1jeoKVqf8rZG1mtvnWLTW-7mMdlKCVPjnffZpRJRTHxiUzkQcrfuTdG6R88YueNvW45nw-lGQZs1QBAhE6hZLz22fM4MFRjjdnO3VF7x2bN5Y45w05X26ouj4Z9aiHcp2zOwJrJ0xHDps.jA3tr2ijIm1BvJW4vQVJUAlpZRJc5srSt70cXE2uDkw&dib_tag=se&keywords=bags&qid=1723804872&sprefix=ba%2Caps%2C283&sr=8-18,Tommy Hilfiger Joshua Polyester 20.61L Laptop Backpack For Unisex - Light Grey,"₹1,579",4.3 out of 5 stars,"1,416",1,,
https://www.amazon.in/Lavie-Sport-Sprinter-Daypack-Compartment/dp/B0CZNRHM2N/ref=sr_1_19?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASol9chUDHJmxNJRHq_c4r6DatFZnsoXTLwBs7rBLhZxYFey2OWfy1GSJvC_OUh2BnxXsVRW9-M1jeoKVqf8rZG1mtvnWLTW-7mMdlKCVPjnffZpRJRTHxiUzkQcrfuTdG6R88YueNvW45nw-lGQZs1QBAhE6hZLz22fM4MFRjjdnO3VF7x2bN5Y45w05X26ouj4Z9aiHcp2zOwJrJ0xHDps.jA3tr2ijIm1BvJW4vQVJUAlpZRJc5srSt70cXE2uDkw&dib_tag=se&keywords=bags&qid=1723804872&sprefix=ba%2Caps%2C283&sr=8-19,Lavie Sport 11 Litres Sprinter Daypack 1 Compartment Unisex Small Casual Bag For Boys & Girls,₹249,3.8 out of 5 stars,283,1,,
https://www.amazon.in/BIGBERRY-Backpack-Multiple-Compartments-organiser/dp/B0CQRBBWP3/ref=sr_1_20?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASol9chUDHJmxNJRHq_c4r6DatFZnsoXTLwBs7rBLhZxYFey2OWfy1GSJvC_OUh2BnxXsVRW9-M1jeoKVqf8rZG1mtvnWLTW-7mMdlKCVPjnffZpRJRTHxiUzkQcrfuTdG6R88YueNvW45nw-lGQZs1QBAhE6hZLz22fM4MFRjjdnO3VF7x2bN5Y45w05X26ouj4Z9aiHcp2zOwJrJ0xHDps.jA3tr2ijIm1BvJW4vQVJUAlpZRJc5srSt70cXE2uDkw&dib_tag=se&keywords=bags&qid=1723804872&sprefix=ba%2Caps%2C283&sr=8-20,BIGBERRY Newage Rodeo 28 Ltrs leatherite/faux leather Backpack with Multiple Compartments & organiser,₹791.12,4.1 out of 5 stars,190,1,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNjE1ODI0MjI4OTE3NjAwOjE3MjM4MDQ4NzI6c3BfYnRmOjMwMDE3NDc3MjUzMjEzMjo6MDo6&url=%2FLavie-Sport-Backpack-Business-Compatible%2Fdp%2FB0CWR4ZC1T%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASol9chUDHJmxNJRHq_c4r6DatFZnsoXTLwBs7rBLhZxYFey2OWfy1GSJvC_OUh2BnxXsVRW9-M1jeoKVqf8rZG1mtvnWLTW-7mMdlKCVPjnffZpRJRTHxiUzkQcrfuTdG6R88YueNvW45nw-lGQZs1QBAhE6hZLz22fM4MFRjjdnO3VF7x2bN5Y45w05X26ouj4Z9aiHcp2zOwJrJ0xHDps.jA3tr2ijIm1BvJW4vQVJUAlpZRJc5srSt70cXE2uDkw%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1723804872%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Lavie Sport 47cm Osprey 28 Litres Laptop Backpack For Men & Women | Business Laptop Bag | Upto 15.6"" Notebook/Macbook Compatible",₹749,4.1 out of 5 stars,84,1,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNjE1ODI0MjI4OTE3NjAwOjE3MjM4MDQ4NzI6c3BfYnRmOjMwMDI4NTY0MTgwODMzMjo6MDo6&url=%2FEUME-Midnight-Compartment-Backpacks-Bagpacker%2Fdp%2FB0CZ745HJ7%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASol9chUDHJmxNJRHq_c4r6DatFZnsoXTLwBs7rBLhZxYFey2OWfy1GSJvC_OUh2BnxXsVRW9-M1jeoKVqf8rZG1mtvnWLTW-7mMdlKCVPjnffZpRJRTHxiUzkQcrfuTdG6R88YueNvW45nw-lGQZs1QBAhE6hZLz22fM4MFRjjdnO3VF7x2bN5Y45w05X26ouj4Z9aiHcp2zOwJrJ0xHDps.jA3tr2ijIm1BvJW4vQVJUAlpZRJc5srSt70cXE2uDkw%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1723804872%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"EUME Asher 32L Laptop Bag for Men | 2 Large Compartment office Laptop Backpacks | Fits Up to 15.6"" Laptop | Nylon Fabric | Travel Bag | Bagpacker Bag for Men and Women","₹4,799",4.0 out of 5 stars,82,1,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODM4NDI0NTY3NDI5MjgxOjE3MjM4MDU5Mzg6c3BfYXRmOjMwMDI1NTgxMDQxNDEzMjo6MDo6&url=%2FSafari-Resistant-Polyester-Backpack-College%2Fdp%2FB0D8QB92FZ%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASol9chUDHJmxNJRHq_c4r6DatFZnsoXTLwBs7rBLhZxYaNk6HkhhxSX0RZ-yPEZ1jYsTRp0QSpadZXnD8NY7gu5mtvnWLTW-7mMdlKCVPjnffZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3QqlXGA5hypSkN5qFD-PFmQOPTP-r5mkNCuQBc_Npajq3c.-CJZ_LuU6pkM_WcnlcEGtAI2WLjvrJjzOTUglRqmSvo%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1723805938%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"Safari Surge 30 Ltrs Water Resistant Polyester Laptop Bag For Men and Women, Backpack For Men and Women, College Bag For Men and Women",₹879,4.4 out of 5 stars,12,2,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODM4NDI0NTY3NDI5MjgxOjE3MjM4MDU5Mzg6c3BfYXRmOjMwMDI1NTc0MjAzMzQzMjo6MDo6&url=%2FUrban-Jungle-Resistant-Flat-Packing-Overnighter%2Fdp%2FB0CYLWFXCJ%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASol9chUDHJmxNJRHq_c4r6DatFZnsoXTLwBs7rBLhZxYaNk6HkhhxSX0RZ-yPEZ1jYsTRp0QSpadZXnD8NY7gu5mtvnWLTW-7mMdlKCVPjnffZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3QqlXGA5hypSkN5qFD-PFmQOPTP-r5mkNCuQBc_Npajq3c.-CJZ_LuU6pkM_WcnlcEGtAI2WLjvrJjzOTUglRqmSvo%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1723805938%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"Urban Jungle by Safari Nomad 31 Liters Water Resistant, Flat-Packing, Premium Polyester Overnighter Laptop Backpack with Trolley Sleeve for Men and Women, Black","₹3,995",5.0 out of 5 stars,1,2,,
https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_3?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASol9chUDHJmxNJRHq_c4r6DatFZnsoXTLwBs7rBLhZxYaNk6HkhhxSX0RZ-yPEZ1jYsTRp0QSpadZXnD8NY7gu5mtvnWLTW-7mMdlKCVPjnffZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3QqlXGA5hypSkN5qFD-PFmQOPTP-r5mkNCuQBc_Npajq3c.-CJZ_LuU6pkM_WcnlcEGtAI2WLjvrJjzOTUglRqmSvo&dib_tag=se&keywords=bags&qid=1723805938&sprefix=ba%2Caps%2C283&sr=8-3,"Skybags Casual Backpack 28L, 2 Main Compartments, Bottle Pocket, Front Pocket, Padded Shoulder Strap",₹479,4.1 out of 5 stars,"12,713",2,,
